cycle_index,robot_namespace,ros_time_s,source_stamp_s,wall_elapsed_s,cycle_valid,status,input_point_count,filtered_point_count,fine_enabled,ros_to_pcl_ms,queue_wait_ms,task_setup_ms,preprocessing_ms,height_mapping_ms,bgk_mapping_ms,startup_hole_fill_ms,geometric_mapping_ms,step_mapping_ms,traversability_mapping_ms,fine_traversability_mapping_ms,viewpoint_update_ms,map_publication_ms,algorithm_total_ms,accounted_total_ms,cycle_wall_ms,unaccounted_ms,end_to_end_ms
2593,vehicle0,1482.426000,1482.328000,2035.398038,1,ok,23105,18487,1,0.077582,0.003778,0.000328,0.048056,2.579965,5.656152,0.000088,18.393928,2.404579,0.849253,28.212280,0.010799,10.342419,58.144301,68.497847,68.817064,0.319217,68.898424
2594,vehicle0,1482.628000,1482.531000,2036.224457,1,ok,23117,18499,1,0.179751,0.668769,0.000377,0.078438,3.250433,6.256624,0.000122,21.063326,3.464209,0.932336,53.439397,0.003264,6.664520,88.484885,95.153046,95.525256,0.372210,96.373776
2595,vehicle0,1482.828000,1482.726000,2036.980775,1,ok,23101,18484,1,0.088461,0.008907,0.000398,0.100163,4.407705,5.939872,0.000120,15.480776,2.599636,0.895628,29.472875,0.033493,7.505986,58.896775,66.436652,66.861633,0.424981,66.959001
2596,vehicle0,1483.029000,1482.928000,2037.800029,1,ok,23104,18487,1,0.105310,0.011960,0.000345,0.093024,3.643905,8.252878,0.000151,24.893008,2.627607,0.896877,35.838861,0.004858,7.040964,76.246311,83.292478,83.742315,0.449837,83.859585
2597,vehicle0,1483.198000,1483.129000,2038.531450,1,ok,23100,18483,1,0.210304,0.008512,0.000392,0.099225,11.238487,5.876150,0.000073,14.540017,2.131006,0.853500,6.063320,0.004351,8.629262,40.801778,49.435783,50.016279,0.580496,50.235095
2598,vehicle0,1483.429000,1483.329000,2039.326166,1,ok,23105,18488,1,0.110645,0.008502,0.000306,0.069907,2.908313,7.004193,0.000098,22.576644,3.302270,0.971647,33.350238,0.005896,9.737174,70.183310,79.926686,80.313902,0.387216,80.433049
2599,vehicle0,1483.626000,1483.529000,2040.137897,1,ok,23074,18459,1,0.117593,0.073273,0.000359,0.083080,9.136850,8.229637,0.000134,28.672119,5.562220,0.956392,59.630130,0.005323,9.098161,112.270562,121.374405,121.737838,0.363433,121.928704
2600,vehicle0,1483.816000,1483.729000,2040.866799,1,ok,23099,18483,1,0.114910,0.007614,0.000370,0.117599,2.563664,7.507378,0.000138,14.365223,2.121401,1.007373,18.352718,0.004918,7.429662,46.035494,53.470444,54.831267,1.360823,54.953791
2601,vehicle0,1484.026000,1483.928000,2041.648944,1,ok,23103,18487,1,0.241577,0.006513,0.000237,0.108967,2.748298,7.353404,0.000103,16.780003,1.957890,0.763316,20.432060,0.015837,6.692752,50.144041,56.852867,57.140262,0.287395,57.388352
2602,vehicle0,1484.215000,1484.128000,2042.423444,1,ok,23119,18504,1,0.082565,0.003662,0.000261,0.049353,1.736145,6.624072,0.000120,18.340133,1.919589,0.886229,13.215880,0.003342,8.140585,42.771521,50.915709,51.242490,0.326781,51.328717
2603,vehicle0,1484.430000,1484.328000,2043.226269,1,ok,23114,18499,1,0.114293,0.008837,0.000297,0.078520,2.130143,6.326799,0.000156,18.767619,3.044670,0.768575,36.328952,0.004766,8.360820,67.445434,75.811317,76.422157,0.610840,76.545287
2604,vehicle0,1484.629000,1484.525000,2043.991274,1,ok,23094,18478,1,0.211425,0.005951,0.000396,0.109347,2.536585,6.690292,0.000081,19.097583,1.788320,0.662599,19.045786,0.002933,9.052512,49.930593,58.986434,59.397479,0.411045,59.614855
2605,vehicle0,1484.811000,1484.728000,2044.757164,1,ok,23113,18497,1,0.244494,0.008614,0.000378,0.110968,3.277974,6.449409,0.000119,17.206595,1.607258,0.830621,3.926968,0.003989,8.497844,33.409912,41.912123,42.397726,0.485603,42.650834
2606,vehicle0,1485.026000,1484.927000,2045.569936,1,ok,23104,18488,1,0.196349,0.223201,0.000261,0.085485,2.251790,7.069335,0.000138,18.698941,2.582029,0.710025,26.651344,0.055358,7.492098,58.049087,65.596804,65.995915,0.399111,66.415465
2607,vehicle0,1485.216000,1485.127000,2046.348241,1,ok,23122,18505,1,0.208962,0.005881,0.000236,0.048193,1.836363,8.316798,0.000111,27.466053,3.767315,0.900411,17.166125,0.004971,9.671689,59.501369,69.178265,69.441352,0.263087,69.656195
2608,vehicle0,1485.425000,1485.329000,2047.152173,1,ok,23134,18515,1,0.180493,0.007049,0.000366,0.103574,2.480123,9.877132,0.000102,21.537077,2.867996,1.015641,17.063663,0.003803,8.514194,54.945308,63.463671,64.117277,0.653606,64.304819
2609,vehicle0,1485.630000,1485.530000,2047.857923,1,ok,23137,18517,1,0.123720,0.005881,0.000289,0.096768,2.030667,6.050775,0.000073,21.337717,3.895311,0.713135,32.117337,0.002971,9.135266,66.241783,75.380309,75.901034,0.520725,76.030635
2610,vehicle0,1485.829000,1485.730000,2048.646204,1,ok,23147,18528,1,0.100959,0.008001,0.000367,0.104768,1.964086,6.566216,0.000140,27.614007,3.002228,1.008146,26.501980,0.003291,7.135421,66.761571,73.900650,75.379129,1.478479,75.488089
2611,vehicle0,1486.026000,1485.929000,2049.441225,1,ok,23117,18499,1,0.100312,0.009053,0.000414,0.114589,3.122103,8.553686,0.000170,17.975392,2.312943,0.945359,28.079629,0.003160,9.119925,61.103871,70.227370,70.720871,0.493501,70.830236
2612,vehicle0,1486.227000,1486.129000,2050.206132,1,ok,23086,18470,1,0.178546,0.004720,0.000248,0.048213,1.797412,5.987054,0.000079,21.189408,2.522210,0.828603,24.815369,0.060679,10.824055,57.188348,68.073330,70.782824,2.709494,70.966090
2613,vehicle0,1486.413000,1486.329000,2050.993474,1,ok,23103,18486,1,0.103017,0.008434,0.000290,0.058232,1.881696,5.738658,0.000109,16.674705,2.464519,0.940464,12.701134,0.002600,7.690648,40.459517,48.153055,48.516869,0.363814,48.628320
2614,vehicle0,1486.619000,1486.528000,2051.829406,1,ok,23125,18508,1,0.216414,0.007804,0.000456,0.116110,2.104485,8.501776,0.000114,16.737704,2.328943,0.693271,12.423153,0.053277,8.144607,42.905556,51.103896,51.545024,0.441128,51.769242
2615,vehicle0,1486.823000,1486.728000,2052.597580,1,ok,23114,18495,1,0.171115,0.005300,0.000335,0.048199,1.771860,5.898668,0.000087,17.083913,1.981991,0.920011,26.271316,0.003247,7.907013,53.976045,61.886640,62.463308,0.576668,62.639723
2616,vehicle0,1487.028000,1486.929000,2053.388572,1,ok,23115,18497,1,0.064349,0.007150,0.000220,0.091332,2.489347,7.804337,0.000123,31.363296,3.502092,0.963407,19.498754,0.003035,7.597576,65.712688,73.313519,73.932813,0.619294,74.004312
2617,vehicle0,1487.218000,1487.128000,2054.160985,1,ok,23117,18500,1,0.402684,0.008615,0.000266,0.111458,2.637638,8.103983,0.000249,24.939068,2.538883,1.022187,8.378881,0.005797,11.399200,47.732347,59.137610,59.796095,0.658485,60.207394
2618,vehicle0,1487.428000,1487.328000,2054.975290,1,ok,23108,18491,1,0.103344,0.006162,0.000203,0.074730,1.721781,5.448387,0.000113,15.907497,2.498457,11.895708,30.188319,0.014828,6.451521,67.734992,74.201544,74.820456,0.618912,74.929962
2619,vehicle0,1487.629000,1487.529000,2055.780021,1,ok,23104,18487,1,0.288834,0.020181,0.000192,0.067991,1.932180,6.004323,0.000123,29.438005,4.590067,0.720166,42.964272,0.009393,9.287292,85.717127,95.014004,95.450344,0.436340,95.759359
2620,vehicle0,1487.803000,1487.730000,2056.525817,1,ok,23106,18488,1,0.086547,0.005745,0.000201,0.127378,2.568019,7.339175,0.000108,15.170693,1.784922,0.824188,3.869375,0.003278,7.637507,31.683858,39.324844,39.989181,0.664337,40.081473
2621,vehicle0,1488.023000,1487.928000,2057.376772,1,ok,23120,18502,1,0.461197,0.009823,0.000174,0.221146,2.737606,10.672252,0.000080,17.032020,2.268217,0.819515,19.296594,0.003506,13.680619,53.047430,66.731729,67.290888,0.559159,67.761908
2622,vehicle0,1488.217000,1488.130000,2058.137737,1,ok,23135,18518,1,0.092026,0.005383,0.005771,0.076072,1.711361,5.891477,0.000135,16.069414,1.583844,0.693760,9.337640,0.003855,8.586601,35.363703,43.959930,45.373722,1.413792,45.471131
2623,vehicle0,1488.404000,1488.329000,2058.945064,1,ok,23117,18502,1,0.111866,0.012233,0.000135,0.088907,1.975778,11.947006,0.000100,17.090890,1.967301,0.697297,11.833286,0.002538,7.192818,45.600565,52.796056,53.183518,0.387462,53.307617
2624,vehicle0,1488.623000,1488.530000,2059.752879,1,ok,23105,18490,1,0.206662,3.045417,0.000394,0.083931,2.284653,5.552803,0.000139,17.454622,2.146903,0.899293,18.159391,0.019760,7.907985,46.581735,54.509874,54.781001,0.271127,58.033080
2625,vehicle0,1488.825000,1488.728000,2060.547418,1,ok,23133,18518,1,0.103687,0.009092,0.000385,0.098118,2.157418,5.454640,0.000124,16.742776,2.510106,0.810376,29.868100,0.003412,6.583862,57.641658,64.229317,64.694577,0.465260,64.807356
2626,vehicle0,1489.011000,1488.930000,2061.350594,1,ok,23121,18506,1,0.148252,0.004387,0.000150,0.061572,1.747430,6.127760,0.000165,17.496962,1.971473,0.686516,18.848389,0.003442,8.578939,46.940267,55.522798,55.853591,0.330793,56.006230
2627,vehicle0,1489.218000,1489.127000,2062.125721,1,ok,23093,18478,1,0.062271,0.008008,0.000278,0.078050,2.502360,5.889522,0.000071,14.772191,1.562591,0.700124,10.003832,0.010188,9.356198,35.508741,44.875405,45.269096,0.393691,45.339375
2628,vehicle0,1489.415000,1489.329000,2062.920211,1,ok,23076,18461,1,0.164837,0.006550,0.000263,0.070713,2.485504,9.024660,0.000199,22.606519,2.592905,0.999569,9.269268,1.933071,7.544033,47.049337,56.526704,57.191208,0.664504,57.362595
2629,vehicle0,1489.630000,1489.527000,2063.744371,1,ok,23079,18461,1,0.087062,0.009618,0.000365,0.108695,2.636103,8.034214,0.000206,25.703096,4.719247,0.851979,38.032933,0.048102,9.705108,80.086473,89.840048,90.167273,0.327225,90.263953
2630,vehicle0,1489.830000,1489.729000,2064.507019,1,ok,23085,18466,1,0.099454,0.007184,0.000256,0.106409,2.154299,5.627425,0.000132,15.980520,5.407684,0.659333,43.718320,0.009458,8.178669,73.654122,81.842505,82.120104,0.277599,82.226742
2631,vehicle0,1490.029000,1489.929000,2065.288677,1,ok,23102,18483,1,0.108961,0.011200,0.000216,0.100122,2.367066,7.696833,0.000136,16.907329,2.288674,0.781772,39.626898,0.004188,9.434856,69.768830,79.208090,79.647685,0.439595,79.767846
2632,vehicle0,1490.210000,1490.125000,2066.037499,1,ok,23101,18483,1,0.118347,0.008560,0.000231,0.083354,2.115515,7.526322,0.000087,17.186885,1.559808,0.896377,3.983647,0.003313,7.553727,33.351995,40.909266,41.325815,0.416549,41.452722
2633,vehicle0,1490.428000,1490.328000,2066.850616,1,ok,23109,18490,1,0.235189,0.009393,0.000229,0.096757,2.164559,5.874573,0.000112,16.663535,1.861760,0.653760,20.176921,0.008199,8.324402,47.491977,55.824807,56.107719,0.282912,56.352301
2634,vehicle0,1490.624000,1490.528000,2067.547309,1,ok,23100,18482,1,0.101216,0.007144,0.000271,0.066681,2.472500,6.878459,0.000076,16.738062,2.072932,0.676845,27.716486,0.003632,8.052941,56.622041,64.678885,65.019463,0.340578,65.127823
2635,vehicle0,1490.801000,1490.729000,2068.226093,1,ok,23110,18493,1,0.200876,0.005437,0.000220,0.048305,2.239120,6.275486,0.000119,13.850349,1.845286,0.881785,6.134920,0.162562,9.054783,31.275370,40.492935,41.409957,0.917022,41.616270
2636,vehicle0,1491.015000,1490.931000,2068.830710,1,ok,23098,18481,1,0.097967,0.007138,0.000301,0.079852,1.912262,6.184286,0.000118,15.568030,1.851204,0.651101,13.412648,0.008519,10.483821,39.659501,50.152142,50.644008,0.491866,50.749113
2637,vehicle0,1491.231000,1491.130000,2069.638867,1,ok,23129,18512,1,0.110692,0.008059,0.000386,0.088533,1.935323,6.365064,0.000082,19.069851,1.775816,1.146166,33.022340,0.012519,8.344878,63.403175,71.760958,72.234818,0.473860,72.353569
2638,vehicle0,1491.419000,1491.331000,2070.410873,1,ok,23144,18527,1,0.220788,0.005248,0.000220,0.112035,2.029984,6.221670,0.000101,18.473804,1.774271,0.897916,14.275899,0.003057,7.970473,43.785680,51.759430,52.039320,0.279890,52.265356
2639,vehicle0,1491.631000,1491.531000,2071.222931,1,ok,23133,18517,1,0.062374,0.008433,0.000234,0.058118,2.027527,6.081509,0.000113,27.359879,3.374574,0.658663,39.907104,0.003972,8.759023,79.467487,88.230716,88.517479,0.286763,88.588286
2640,vehicle0,1491.827000,1491.730000,2071.959629,1,ok,23135,18517,1,0.082891,0.006631,0.000346,0.072008,1.740491,5.988086,0.000112,17.857203,2.787648,0.992964,26.894837,0.019829,7.408837,56.333349,63.762361,64.121725,0.359364,64.211247
2641,vehicle0,1492.029000,1491.929000,2072.807152,1,ok,23124,18506,1,0.266348,0.008282,0.000271,0.111400,2.631887,8.430356,0.000164,21.857207,2.662282,0.892074,14.915480,0.006264,8.212534,51.500850,59.719919,60.058322,0.338403,60.332952
2642,vehicle0,1492.205000,1492.131000,2073.554952,1,ok,23146,18529,1,0.209263,0.004525,0.000188,0.047566,1.762795,5.899242,0.000108,14.282654,1.343156,0.690833,5.105335,0.012731,8.313633,29.131689,37.458241,37.785009,0.326768,37.998797
2643,vehicle0,1492.412000,1492.331000,2074.360443,1,ok,23118,18501,1,0.100920,0.007263,0.000254,0.097413,2.441821,7.875582,0.000274,21.570271,2.297540,0.936183,5.018830,0.005650,10.836621,40.237914,51.080439,52.707544,1.627105,52.815727
2644,vehicle0,1492.627000,1492.531000,2075.158389,1,ok,23126,18509,1,0.098798,0.007771,0.000333,0.092469,2.330567,7.119030,0.000094,18.529711,2.525570,0.807273,25.053210,0.003707,8.342964,56.457924,64.804928,65.122189,0.317261,65.228758
2645,vehicle0,1492.829000,1492.731000,2075.940286,1,ok,23112,18496,1,0.098881,0.008033,0.000634,0.084740,2.562077,7.041816,0.000095,17.075028,2.342170,0.770305,23.829295,0.016057,7.125287,53.705526,60.847504,61.176687,0.329183,61.283601
2646,vehicle0,1493.016000,1492.932000,2076.749618,1,ok,23108,18492,1,0.110669,0.007239,0.000357,0.086433,2.071953,6.110211,0.000086,16.092855,2.251421,0.934529,12.482092,0.004065,6.812304,40.029580,46.846306,47.236388,0.390082,47.354296
2647,vehicle0,1493.231000,1493.131000,2077.533876,1,ok,23111,18494,1,0.106149,0.007540,0.000321,0.095097,2.480847,5.942377,0.000104,18.777274,2.684818,0.790881,29.771152,0.004175,7.759367,60.542550,68.306413,68.820547,0.514134,68.934236
2648,vehicle0,1493.417000,1493.331000,2078.223200,1,ok,23094,18476,1,0.090550,0.024775,0.000226,0.076011,2.853433,7.807818,0.000242,19.629346,1.732733,0.723012,13.497442,0.004015,7.612070,46.320037,53.936348,54.452827,0.516479,54.568152
2649,vehicle0,1493.630000,1493.532000,2079.023295,1,ok,23103,18485,1,0.221865,0.009344,0.000544,0.130856,2.794804,7.660140,0.000074,20.749967,3.603035,0.695266,35.225186,0.012695,8.415519,70.859328,79.288086,79.664371,0.376285,79.895580
2650,vehicle0,1493.814000,1493.731000,2079.755512,1,ok,23108,18492,1,0.130999,0.005907,0.000231,0.090955,2.600443,11.924086,0.000157,14.752529,1.822473,0.667379,9.849005,0.003432,9.774686,41.707027,51.485376,51.888075,0.402699,52.024981
2651,vehicle0,1494.031000,1493.931000,2080.575284,1,ok,23115,18499,1,0.194962,0.007689,0.000399,0.084096,2.683373,12.346099,0.000129,20.864732,1.929750,0.661390,19.146296,0.030670,9.358843,57.715865,67.105777,67.481561,0.375784,67.684212
2652,vehicle0,1494.231000,1494.131000,2081.382015,1,ok,23107,18491,1,0.104369,0.009474,0.000270,0.070304,1.858380,5.579022,0.000100,18.512374,3.577963,0.788561,70.531166,0.009335,7.257678,100.917870,108.185153,108.616796,0.431643,108.730639
2653,vehicle0,1494.421000,1494.330000,2082.118270,1,ok,23103,18486,1,0.122357,0.005353,0.000244,0.101378,1.972671,6.776851,0.000098,16.526795,2.135899,0.825839,17.288366,0.003548,7.024443,45.627897,52.656132,52.955159,0.299027,53.082869
2654,vehicle0,1494.631000,1494.531000,2082.886662,1,ok,23096,18479,1,0.251079,0.010264,0.000394,0.122243,2.557888,7.783086,0.000161,17.307910,2.738649,0.906747,31.548553,0.004130,7.165985,62.965237,70.135746,70.486685,0.350939,70.748028
2655,vehicle0,1494.831000,1494.730000,2083.472420,1,ok,23062,18446,1,0.207622,0.009952,0.000230,0.081444,2.076373,7.317615,0.000111,17.428169,2.240395,0.661008,32.387443,0.003358,7.048707,62.192558,69.244853,69.575644,0.330791,69.793218
2656,vehicle0,1495.015000,1494.931000,2084.263217,1,ok,23061,18444,1,0.093260,0.008854,0.000391,0.094233,2.005129,5.364681,0.000085,18.778858,2.004817,0.942887,25.914361,0.010970,8.389863,55.105051,63.506275,63.929785,0.423510,64.031899
2657,vehicle0,1495.203000,1495.131000,2085.041087,1,ok,23075,18458,1,0.193986,0.006120,0.000255,0.092128,1.666856,7.073339,0.000116,16.111638,1.595627,0.677397,4.034446,0.036550,7.887580,31.251547,39.175932,39.519166,0.343234,39.719272
2658,vehicle0,1495.431000,1495.331000,2085.854827,1,ok,23085,18469,1,0.134816,0.007634,0.000272,0.100015,2.339633,6.033985,0.000138,16.894515,3.019345,0.753874,32.537375,0.003393,7.658170,61.678880,69.340715,69.858957,0.518242,70.001407
2659,vehicle0,1495.631000,1495.532000,2086.668095,1,ok,23096,18480,1,0.196337,0.007520,0.000326,0.098429,2.662792,8.226897,0.000101,28.003973,6.640344,0.996501,51.232600,0.003649,7.168761,97.861637,105.034373,105.474075,0.439702,105.677932
2660,vehicle0,1495.831000,1495.731000,2087.433614,1,ok,23092,18477,1,0.184000,0.043620,0.000262,0.062297,1.714127,5.722403,0.000095,16.854502,2.439692,0.812687,37.518722,0.003608,6.364290,65.124525,71.492685,71.937833,0.445148,72.165453
2661,vehicle0,1496.026000,1495.929000,2088.179320,1,ok,23072,18456,1,0.223764,0.006269,0.000312,0.097894,2.334406,7.373279,0.000207,15.313812,3.355276,0.925834,27.455224,0.002877,7.912648,56.855932,64.771769,65.211073,0.439304,65.441106
2662,vehicle0,1496.222000,1496.131000,2088.755144,1,ok,23084,18467,1,0.215462,0.006960,0.000253,0.095448,2.213074,7.953174,0.000196,23.011199,1.705415,0.658507,11.025837,0.017056,8.989986,46.662850,55.670145,55.933352,0.263207,56.155774
2663,vehicle0,1496.420000,1496.331000,2089.549021,1,ok,23128,18511,1,0.088470,0.006602,0.000217,0.088380,2.278078,7.091807,0.000139,19.939840,2.051496,1.048910,13.541455,0.005144,6.857266,46.040105,52.902732,54.439935,1.537203,54.535007
2664,vehicle0,1496.602000,1496.530000,2090.300005,1,ok,23105,18490,1,0.243136,0.008458,0.000331,0.087831,2.340081,6.453820,0.000107,17.051801,1.351842,0.648359,3.945245,0.013258,8.495424,31.879086,40.388099,40.847937,0.459838,41.099531
2665,vehicle0,1496.810000,1496.731000,2091.099821,1,ok,23102,18487,1,0.198042,0.005136,0.000227,0.059065,2.495113,7.353106,0.000086,15.435090,1.379218,0.646924,4.198159,0.005374,8.777469,31.566761,40.349831,41.177805,0.827974,41.380983
2666,vehicle0,1497.014000,1496.931000,2091.879542,1,ok,23099,18483,1,0.174855,0.006138,0.000266,0.082449,2.000074,7.109959,0.000118,15.258867,2.223815,0.838333,14.112408,0.003281,7.972729,41.626023,49.602299,50.069989,0.467690,50.250982
2667,vehicle0,1497.215000,1497.132000,2092.666827,1,ok,23108,18492,1,0.194370,0.007188,0.000159,0.102785,2.723712,5.304810,0.000120,17.484192,2.199636,1.119091,15.217714,0.008050,6.736056,44.152060,50.896325,51.410219,0.513894,51.611777
2668,vehicle0,1497.411000,1497.331000,2093.453730,1,ok,23096,18480,1,0.083938,0.009040,0.000518,0.106792,1.886728,5.438413,0.000360,20.646919,1.929842,0.733908,9.877242,0.033881,7.021359,40.620204,47.675962,48.079076,0.403114,48.172054
2669,vehicle0,1497.633000,1497.532000,2094.280164,1,ok,23103,18487,1,0.121849,0.017729,0.000303,0.185582,2.339274,7.907463,0.000102,21.818296,4.002737,0.915202,37.546857,0.005111,6.595565,74.715513,81.316492,81.906656,0.590164,82.046234
2670,vehicle0,1497.823000,1497.731000,2094.951925,1,ok,23103,18486,1,0.202161,0.007777,0.000327,0.095437,5.426774,8.357898,0.000128,17.742376,1.970963,0.884437,15.165195,0.004433,7.926367,49.643208,57.574335,57.927125,0.352790,58.137063
2671,vehicle0,1498.017000,1497.931000,2095.536520,1,ok,23117,18500,1,0.079678,0.007882,0.000271,0.100016,2.603508,7.369238,0.000108,25.092260,2.346758,0.885443,11.815244,0.003664,6.859400,50.212575,57.075910,57.506987,0.431077,57.594547
2672,vehicle0,1498.226000,1498.131000,2096.300369,1,ok,23098,18480,1,0.196006,0.007325,0.000233,0.095088,1.972907,6.652165,0.000158,16.488340,2.090303,1.020334,24.360214,0.009354,7.198060,52.679509,59.887156,60.442689,0.555533,60.646020
2673,vehicle0,1498.418000,1498.331000,2097.059705,1,ok,23104,18486,1,0.164443,0.004845,0.000280,0.077003,2.155978,5.965543,0.000163,23.261859,2.467364,0.967060,11.957751,0.016636,8.347459,46.852721,55.217096,55.619732,0.402636,55.789020
2674,vehicle0,1498.627000,1498.531000,2097.852368,1,ok,23093,18476,1,0.175816,0.005348,0.000381,0.047944,1.759261,6.782041,0.000135,16.612028,3.093437,0.733844,26.045984,0.004568,9.365037,55.074674,64.444660,67.438301,2.993641,67.619465
2675,vehicle0,1498.815000,1498.731000,2098.624627,1,ok,23091,18474,1,0.177557,0.004392,0.000187,0.061012,1.761046,7.360882,0.000080,18.788361,1.659792,0.803861,14.851819,0.013224,13.104172,45.286853,58.404436,58.954675,0.550239,59.136624
2676,vehicle0,1499.024000,1498.933000,2099.409599,1,ok,23102,18485,1,0.081790,0.008057,0.000392,0.124913,2.573700,7.832699,0.000123,20.956647,1.781422,0.826225,9.185066,0.003628,6.960594,43.280795,50.245409,50.525961,0.280552,50.615808
2677,vehicle0,1499.231000,1499.131000,2100.213833,1,ok,23113,18497,1,0.206558,0.014389,0.000244,0.097812,2.761692,7.008403,0.000142,18.600386,2.623725,0.823287,28.377026,0.003224,7.799431,60.292473,68.095372,68.516905,0.421533,68.737852
2678,vehicle0,1499.432000,1499.331000,2100.979100,1,ok,23112,18497,1,0.083966,0.007252,0.000289,0.106174,3.142501,8.605091,0.000186,17.484273,2.824564,0.910873,23.147253,0.015764,9.023954,56.220915,65.260922,65.690871,0.429949,65.782089
2679,vehicle0,1499.632000,1499.531000,2101.733482,1,ok,23113,18498,1,0.206726,0.009991,0.000253,0.094564,2.357970,6.078206,0.000102,18.888978,3.771871,0.698648,30.673184,0.003240,7.998354,62.563523,70.565370,71.000999,0.435629,71.217716
2680,vehicle0,1499.834000,1499.732000,2102.527663,1,ok,23114,18497,1,0.122801,0.009111,0.000277,0.097436,2.313667,5.542249,0.000086,15.693821,2.760514,0.906337,38.431544,0.013364,10.739753,65.745654,76.499048,76.893315,0.394267,77.025227
2681,vehicle0,1500.016000,1499.931000,2103.262354,1,ok,23099,18481,1,0.106732,0.004720,0.000276,0.081422,2.339076,7.648007,0.000078,16.353593,1.790794,0.713660,15.569053,0.003259,7.153803,44.495683,51.653021,52.236257,0.583236,52.347709
2682,vehicle0,1500.229000,1500.131000,2104.052603,1,ok,23095,18477,1,0.085206,0.008095,0.000277,0.107433,2.290142,7.668030,0.000109,18.053220,2.108782,0.786919,18.264604,0.004580,8.760737,49.279239,58.044833,58.367822,0.322989,58.461123
2683,vehicle0,1500.411000,1500.332000,2104.793811,1,ok,23094,18476,1,0.194535,0.005167,0.000186,0.045430,1.753842,6.647889,0.000131,18.371652,2.418278,0.753086,12.966148,0.006108,8.026524,42.956456,50.989274,51.277136,0.287862,51.476838
2684,vehicle0,1500.628000,1500.529000,2105.605034,1,ok,23084,18468,1,0.075829,0.006911,0.000316,0.078123,2.324204,12.602104,0.000086,16.620775,2.375612,0.722718,30.121445,0.039463,7.970310,64.845067,72.855156,73.139239,0.284083,73.221979
2685,vehicle0,1500.831000,1500.732000,2106.358863,1,ok,23094,18478,1,0.112477,0.004752,0.000328,0.062733,2.144397,5.963079,0.000177,17.628527,3.646403,0.781823,21.700661,0.003530,7.511415,51.927800,59.443073,59.890822,0.447749,60.008051
2686,vehicle0,1501.024000,1500.931000,2107.132714,1,ok,23109,18494,1,0.207395,0.006568,0.000255,0.096854,1.911382,5.538020,0.000185,17.696556,2.110802,0.773458,25.369307,0.003370,6.496847,53.496564,59.997036,60.398451,0.401415,60.612414
2687,vehicle0,1501.221000,1501.132000,2107.895709,1,ok,23119,18503,1,0.201229,0.007793,0.000347,0.094560,2.486154,8.387834,0.000135,19.222139,2.210765,0.827809,19.653065,0.004132,8.238695,52.882461,61.125635,61.514882,0.389247,61.723904
2688,vehicle0,1501.407000,1501.331000,2108.657078,1,ok,23127,18510,1,0.137174,0.007408,0.000384,0.103842,2.110309,5.574705,0.000103,17.019175,2.069043,0.858397,6.876075,0.003959,6.772600,34.611649,41.388592,41.876136,0.487544,42.020718
2689,vehicle0,1501.631000,1501.532000,2109.485162,1,ok,23114,18497,1,0.059979,0.007014,0.000354,0.109167,2.815325,8.517678,0.000221,27.231860,4.125087,0.837063,47.846798,0.017957,8.644566,91.483199,100.146076,100.508510,0.362434,100.575503
2690,vehicle0,1501.816000,1501.731000,2110.205524,1,ok,23109,18491,1,0.176577,0.005643,0.000358,0.063416,1.741792,5.617267,0.000114,17.788321,2.267103,0.864896,15.491714,0.002751,8.142913,43.834623,51.980645,52.280015,0.299370,52.462235
2691,vehicle0,1502.013000,1501.932000,2111.020578,1,ok,23098,18480,1,0.144035,0.009390,0.000289,0.107600,2.552252,6.224055,0.000074,16.901283,2.240474,0.767076,14.416755,0.004562,7.979461,43.209569,51.193881,51.851698,0.657817,52.005123
2692,vehicle0,1502.221000,1502.131000,2111.794397,1,ok,23103,18485,1,0.101560,0.009828,0.000500,0.103392,2.256780,6.850692,0.000095,16.733086,2.067998,0.793606,15.569018,0.003392,6.390000,44.374667,50.768559,51.225938,0.457379,51.337326
2693,vehicle0,1502.422000,1502.334000,2112.592201,1,ok,23109,18493,1,0.203972,0.007307,0.000284,0.094918,2.574697,7.567162,0.000089,17.135358,1.723512,0.774475,21.166817,0.003872,8.773444,51.037028,59.814628,60.063897,0.249269,60.275176
2694,vehicle0,1502.614000,1502.532000,2113.345816,1,ok,23105,18489,1,0.171296,0.006868,0.000269,0.087781,2.088139,6.124488,0.000130,16.767856,1.702825,0.826153,6.741371,0.003379,6.825435,34.338743,41.167826,41.462859,0.295033,41.641023
2695,vehicle0,1502.826000,1502.728000,2114.137815,1,ok,23109,18493,1,0.248613,0.008348,0.000197,0.050131,1.833202,7.082457,0.000123,16.771078,3.166133,0.878050,21.636826,0.015039,8.372934,51.418000,59.806170,60.584509,0.778339,60.841470
2696,vehicle0,1503.021000,1502.931000,2114.922172,1,ok,23098,18481,1,0.118739,0.007248,0.000309,0.080283,2.502930,7.849845,0.000158,18.061415,1.942927,0.868578,15.760669,0.010916,9.084741,47.066805,56.162771,56.662367,0.499596,56.788354
2697,vehicle0,1503.221000,1503.132000,2115.688280,1,ok,23094,18476,1,0.198075,0.004781,0.000267,0.072441,2.050326,6.263172,0.000129,18.946476,2.916915,0.775411,23.562083,0.003038,7.259910,54.586953,61.850168,62.170959,0.320791,62.373815
