cycle_index,robot_namespace,ros_time_s,source_stamp_s,wall_elapsed_s,cycle_valid,status,input_point_count,filtered_point_count,fine_enabled,ros_to_pcl_ms,queue_wait_ms,task_setup_ms,preprocessing_ms,height_mapping_ms,bgk_mapping_ms,startup_hole_fill_ms,geometric_mapping_ms,step_mapping_ms,traversability_mapping_ms,fine_traversability_mapping_ms,viewpoint_update_ms,map_publication_ms,algorithm_total_ms,accounted_total_ms,cycle_wall_ms,unaccounted_ms,end_to_end_ms
2529,vehicle1,1477.644000,1477.535000,2017.221167,1,ok,25216,21366,1,0.109151,0.046063,0.000343,0.106386,6.794769,5.221392,0.000135,37.491085,13.843760,0.712469,240.540955,0.006042,8.440185,304.710951,313.157521,313.764654,0.607133,313.919868
2530,vehicle1,1477.846000,1477.736000,2017.965840,1,ok,25247,21359,1,0.107532,0.006821,0.000248,0.105726,9.547961,5.544231,0.000152,34.007610,11.843835,0.787140,235.460417,0.004578,8.498522,297.297072,305.800420,306.099879,0.299459,306.214232
2531,vehicle1,1478.046000,1477.933000,2018.701341,1,ok,25252,21335,1,0.272641,0.007623,0.000208,0.086872,13.707457,5.274155,0.000188,40.595648,13.587949,0.706081,252.402519,0.017109,6.128325,326.360869,332.506511,332.783328,0.276817,333.063592
2532,vehicle1,1478.241000,1478.134000,2019.488978,1,ok,25203,21294,1,0.219715,0.010499,0.000180,0.094599,12.300496,6.998125,0.000107,40.527568,15.118835,0.774701,276.499590,0.003689,6.867426,352.314021,359.185316,359.530361,0.345045,359.760575
2533,vehicle1,1478.443000,1478.335000,2020.225657,1,ok,25157,21229,1,0.207186,0.007249,0.000232,0.093442,8.053276,7.651019,0.000237,36.027583,12.041376,0.886170,236.203699,0.004461,8.606810,300.956802,309.568305,310.013375,0.445070,310.227810
2534,vehicle1,1478.642000,1478.538000,2021.024313,1,ok,25047,21166,1,0.248657,0.009668,0.000365,0.095146,7.987019,6.384637,0.000092,38.773679,12.177858,0.939188,250.210970,0.012329,8.900536,316.568589,325.481819,325.765464,0.283645,326.023789
2535,vehicle1,1478.905000,1478.739000,2021.813563,1,ok,25084,21237,1,0.243222,0.010912,0.000302,0.058070,7.722321,5.138182,0.000184,46.279451,11.946103,0.706999,257.498473,0.003005,6.499174,329.349783,335.852264,336.078707,0.226443,336.332841
2536,vehicle1,1479.043000,1478.936000,2022.495850,1,ok,25106,21322,1,0.142022,0.014883,0.000254,0.095778,8.865873,10.843111,0.000103,32.458686,14.363514,1.021978,239.502307,0.003315,6.959245,307.151350,314.114164,314.790333,0.676169,314.947238
2537,vehicle1,1479.243000,1479.138000,2023.307985,1,ok,25135,21355,1,0.154543,0.005373,0.000232,0.096765,8.570704,5.668713,0.000091,41.250704,14.539824,0.882164,260.893123,0.003222,7.393926,331.902088,339.299468,339.635781,0.336313,339.795697
2538,vehicle1,1479.441000,1479.337000,2024.110524,1,ok,25081,21336,1,0.129106,0.006635,0.000302,0.104400,12.919665,7.220742,0.000133,42.024875,16.881100,0.723980,259.024714,0.005201,6.295552,338.899609,345.200664,345.465073,0.264409,345.600814
2539,vehicle1,1479.643000,1479.539000,2024.874573,1,ok,25045,21353,1,0.200777,0.009832,0.000214,0.090006,9.355288,5.478124,0.000194,41.027014,14.903651,0.862674,237.042652,0.013087,6.696206,308.759603,315.469110,315.817299,0.348189,316.027908
2540,vehicle1,1479.844000,1479.737000,2025.633620,1,ok,25087,21422,1,0.208916,0.007047,0.000285,0.096351,10.604169,6.101818,0.000077,38.382047,13.818255,0.927300,240.902510,0.004003,6.613326,310.832527,317.450141,317.817401,0.367260,318.033364
2541,vehicle1,1480.045000,1479.936000,2026.426396,1,ok,25060,21449,1,0.124689,0.010498,0.000272,0.090412,9.428920,5.322515,0.000205,39.853123,14.437336,0.741029,248.716908,0.003526,7.751872,318.590448,326.346118,326.869665,0.523547,327.004852
2542,vehicle1,1480.243000,1480.134000,2027.140365,1,ok,25058,21445,1,0.104990,0.011738,0.000183,0.078317,7.092853,4.848589,0.000251,31.185643,10.646571,0.699321,211.710502,0.005724,7.927377,266.262047,274.195331,274.521930,0.326599,274.638658
2543,vehicle1,1480.442000,1480.336000,2027.904166,1,ok,25041,21460,1,0.236399,0.011975,0.000456,0.203695,9.569838,5.358311,0.000084,32.299275,10.993250,0.779639,216.926890,0.004148,7.734047,276.130982,283.869633,284.320645,0.451012,284.569019
2544,vehicle1,1480.645000,1480.535000,2028.736554,1,ok,24977,21422,1,0.208970,0.008127,0.000622,0.097918,10.915351,6.471146,0.000110,43.236573,12.873332,0.964596,256.136872,0.060060,6.811464,330.695898,337.568044,338.053441,0.485397,338.270538
2545,vehicle1,1480.845000,1480.734000,2029.466448,1,ok,24881,21350,1,0.154862,0.006403,0.000216,0.090280,6.267190,5.642525,0.000257,35.854291,9.962986,0.724460,237.076993,0.002864,9.638792,295.618982,305.260854,305.524328,0.263474,305.685593
2546,vehicle1,1481.045000,1480.936000,2030.240519,1,ok,24810,21284,1,0.116761,0.847767,0.000219,0.086801,12.605751,6.142672,0.000088,35.742339,14.240336,2.532380,238.287556,0.005835,7.773449,309.637923,317.417426,317.723903,0.306477,318.688431
2547,vehicle1,1481.248000,1481.135000,2030.992514,1,ok,24753,21213,1,0.094592,0.006291,0.000257,0.070759,8.010631,4.720862,0.000211,34.665894,10.819798,0.790917,244.555739,0.008477,8.078646,303.634811,311.722191,311.921691,0.199500,312.022574
2548,vehicle1,1481.446000,1481.335000,2031.734225,1,ok,24769,21192,1,0.236148,0.007130,0.000330,0.097128,10.132774,6.668381,0.000135,35.597008,15.140090,0.759914,223.141364,0.003586,6.581738,291.536794,298.122448,298.501577,0.379129,298.744855
2549,vehicle1,1481.646000,1481.536000,2032.547781,1,ok,24635,21133,1,0.213138,0.008455,0.000319,0.089214,10.199976,5.681830,0.000113,41.293937,16.823231,0.716218,233.363449,0.026998,6.799935,308.167968,314.995220,315.590496,0.595276,315.812089
2550,vehicle1,1481.844000,1481.736000,2033.309809,1,ok,24470,21006,1,0.094188,0.005457,0.000285,0.083520,9.535706,5.172170,0.000140,38.011815,14.211730,0.707160,231.893513,0.003470,7.373719,299.615754,306.993228,307.426569,0.433341,307.526214
2551,vehicle1,1482.042000,1481.938000,2034.173294,1,ok,24440,20975,1,0.230813,0.008899,0.000273,0.065441,10.406124,4.530787,0.000097,53.227152,14.280896,0.816090,249.297563,0.003719,6.984466,332.624150,339.612608,339.854458,0.241850,340.094170
2552,vehicle1,1482.307000,1482.141000,2034.950904,1,ok,24257,20788,1,0.230181,0.008721,0.000327,0.113351,12.106001,6.304475,0.000150,51.879878,13.154630,0.857131,256.099120,0.013635,9.434150,340.514736,349.962848,350.425311,0.462463,350.664213
2553,vehicle1,1482.443000,1482.336000,2035.665064,1,ok,24011,20525,1,0.234265,0.007682,0.000283,0.099294,11.054713,5.817631,0.000112,38.579038,16.958168,0.913184,260.008969,0.005297,9.319504,333.431109,342.756193,343.327868,0.571675,343.569815
2554,vehicle1,1482.643000,1482.537000,2036.471174,1,ok,23916,20240,1,0.112498,0.005185,0.000250,0.067054,11.240993,8.030511,0.000127,43.102908,19.815482,0.721249,266.112883,0.005235,7.186071,349.091207,356.282763,356.666956,0.384193,356.784639
2555,vehicle1,1482.845000,1482.735000,2037.247846,1,ok,23825,19776,1,0.189217,0.005821,0.000345,0.069764,7.469039,4.893882,0.000253,49.497068,12.515162,0.716557,264.198366,0.012473,7.444183,339.360091,346.817092,347.075075,0.257983,347.270113
2556,vehicle1,1483.044000,1482.936000,2037.981619,1,ok,23766,19750,1,0.265292,0.008098,0.000349,0.066076,7.789667,5.809008,0.000093,32.385758,11.744477,1.827913,213.661444,0.004304,7.035707,273.284436,280.324796,280.663321,0.338525,280.936711
2557,vehicle1,1483.242000,1483.137000,2038.807245,1,ok,23671,19700,1,0.249904,0.007852,0.000295,0.085117,9.765381,4.838284,0.000095,42.063938,15.821494,0.739676,256.805875,0.004305,6.371768,330.119860,336.496228,336.739320,0.243092,336.997076
2558,vehicle1,1483.442000,1483.337000,2039.561744,1,ok,23666,19746,1,0.117200,0.006764,0.000261,0.089931,9.505844,5.940019,0.000125,42.100276,17.520739,0.926851,242.337281,0.018941,8.692903,318.421066,327.133171,327.691487,0.558316,327.815451
2559,vehicle1,1483.643000,1483.536000,2040.358734,1,ok,23486,19653,1,0.110950,0.008738,0.000261,0.102127,21.972704,5.152023,0.000169,43.392572,21.424962,0.750892,254.364556,0.004168,6.237558,347.160005,353.401992,353.840659,0.438667,353.960347
2560,vehicle1,1483.840000,1483.737000,2041.115235,1,ok,23414,19617,1,0.109551,0.007634,0.000261,0.094206,9.872396,6.246035,0.000136,38.874788,12.713676,0.946989,238.875149,0.015227,8.249927,307.623375,315.888790,316.311215,0.422425,316.428400
2561,vehicle1,1484.042000,1483.939000,2041.885803,1,ok,23310,19560,1,0.065127,0.005608,0.000272,0.068718,7.745174,5.335427,0.000383,35.944338,12.359343,0.848713,240.041786,0.010904,7.618950,302.343882,309.974008,310.264891,0.290883,310.335626
2562,vehicle1,1484.240000,1484.137000,2042.659314,1,ok,23229,19492,1,0.152885,0.008186,0.000459,0.109645,12.007776,4.600960,0.000274,32.208000,12.286086,0.715266,232.689261,0.004296,7.727806,294.617268,302.349829,302.767306,0.417477,302.928377
2563,vehicle1,1484.444000,1484.336000,2043.440117,1,ok,23119,19402,1,0.191682,0.006129,0.000287,0.094100,7.140675,5.481663,0.000489,33.092580,11.121765,0.775237,240.583534,0.005130,7.217469,298.290043,305.512929,305.956299,0.443370,306.154110
2564,vehicle1,1484.650000,1484.532000,2044.264131,1,ok,22984,19249,1,0.190049,0.004570,0.000119,0.070418,14.127553,6.244897,0.000094,38.474825,12.682673,0.734853,269.129916,0.003904,7.144623,341.465229,348.613875,349.038153,0.424278,349.232772
2565,vehicle1,1484.842000,1484.736000,2045.024075,1,ok,22833,19074,1,0.106292,0.007396,0.000323,0.120461,10.543179,5.532256,0.000098,37.764470,15.265939,1.031580,250.085690,0.003865,7.391497,320.343673,327.739358,328.165897,0.426539,328.279585
2566,vehicle1,1485.042000,1484.935000,2045.825808,1,ok,22602,18787,1,0.078792,0.007618,0.000411,0.067826,7.886245,6.494286,0.000102,34.175671,15.604272,0.694459,257.767809,0.031240,6.566182,322.690670,329.288503,329.810296,0.521793,329.896706
2567,vehicle1,1485.243000,1485.136000,2046.625365,1,ok,22346,18521,1,0.119151,0.008243,0.000331,0.098140,8.398823,6.214395,0.000181,35.137911,13.308572,0.771435,285.311246,0.004060,7.001841,349.240703,356.246935,356.610392,0.363457,356.737786
2568,vehicle1,1485.469000,1485.338000,2047.453350,1,ok,22264,18421,1,0.107708,0.008745,0.000248,0.110033,11.854978,4.765040,0.000125,43.294027,13.888084,0.802351,303.803208,0.005254,8.816644,378.517846,387.339992,387.754568,0.414576,387.871021
2569,vehicle1,1485.669000,1485.537000,2048.166518,1,ok,22101,18212,1,0.104116,0.006665,0.000561,0.103448,13.139935,5.148414,0.000115,39.313033,18.354507,0.959224,314.354593,0.011114,9.096076,391.373269,400.481020,401.157776,0.676756,401.268557
2570,vehicle1,1485.857000,1485.738000,2048.927970,1,ok,21839,17878,1,0.285141,0.007992,0.000188,0.099288,10.778112,4.576840,0.000079,40.391867,11.433097,0.767059,298.690892,0.003369,7.965839,366.737234,374.706630,374.978254,0.271624,375.271387
2571,vehicle1,1486.064000,1485.935000,2049.724580,1,ok,21498,17430,1,0.225712,0.007167,0.000220,0.069083,8.690386,5.132714,0.000101,36.916455,12.528371,0.812253,300.087248,0.012910,7.244038,364.236611,371.493779,371.828117,0.334338,372.060996
2572,vehicle1,1486.272000,1486.136000,2050.539761,1,ok,21503,17312,1,0.290918,0.035612,0.000263,0.092536,8.829517,8.621598,0.000190,39.966761,16.273777,0.929510,327.876617,0.008850,8.656758,402.590506,411.256377,411.870405,0.614028,412.196935
2573,vehicle1,1486.478000,1486.336000,2051.336470,1,ok,21471,17248,1,0.075762,0.004067,0.000223,0.061646,11.021427,6.240313,0.000238,39.425201,18.153810,0.782774,320.716655,0.004245,8.171084,396.402064,404.577616,404.921656,0.344040,405.001485
2574,vehicle1,1486.707000,1486.537000,2052.183999,1,ok,21540,17396,1,0.099309,0.007694,0.000543,0.101309,16.592832,6.637992,0.000104,45.512213,17.336820,0.781900,329.073927,0.004070,7.845452,416.037097,423.887162,424.461500,0.574338,424.568503
2575,vehicle1,1486.924000,1486.737000,2052.964987,1,ok,21559,17406,1,0.248735,0.008336,0.000269,0.097412,14.981963,6.444196,0.000177,39.058739,18.727788,0.845579,343.746387,0.013811,13.682858,423.902241,437.599179,438.274763,0.675584,438.531834
2576,vehicle1,1487.116000,1486.937000,2053.739082,1,ok,21554,17414,1,0.224887,0.010974,0.000168,0.096936,18.750942,11.443721,0.000155,45.451883,16.655397,1.743688,338.623640,0.012485,7.099136,432.766362,439.878151,440.482104,0.603953,440.717965
2577,vehicle1,1487.295000,1487.136000,2054.505532,1,ok,21491,17386,1,0.198029,0.010122,0.000182,0.098885,11.860321,6.350449,0.000234,42.538553,11.804390,0.811583,335.195433,0.003098,6.552304,408.659848,415.215432,416.492271,1.276839,416.700422
2578,vehicle1,1487.488000,1487.335000,2055.291430,1,ok,21519,17422,1,0.166639,0.007724,0.000245,0.099627,12.536917,5.707966,0.000214,42.738239,12.526509,0.984444,323.091492,0.011311,8.513241,397.685408,406.210205,406.896767,0.686562,407.071130
2579,vehicle1,1487.700000,1487.538000,2056.097845,1,ok,21524,17438,1,0.225483,0.009388,0.000192,0.095423,12.154934,5.108770,0.000098,45.506238,16.580797,0.901818,345.575631,0.004441,8.815595,425.923709,434.743937,435.220894,0.476957,435.455765
2580,vehicle1,1487.876000,1487.737000,2056.877219,1,ok,21503,17405,1,0.179742,0.006407,0.000299,0.066548,8.815451,6.721287,0.000114,37.451446,15.015180,0.903728,323.517334,0.003926,8.062661,392.491088,400.557974,401.015920,0.457946,401.202069
2581,vehicle1,1488.088000,1487.935000,2057.698034,1,ok,21480,17370,1,0.113437,0.006334,0.000277,0.096305,10.512739,6.782934,0.000170,37.131705,15.881752,0.711904,321.322564,0.003537,8.466106,392.440073,400.909993,401.525704,0.615711,401.645475
2582,vehicle1,1488.259000,1488.136000,2058.447464,1,ok,21534,17402,1,0.315241,0.005815,0.000288,0.097814,6.333437,4.805239,0.000142,34.726837,10.008799,0.871442,304.267650,0.011538,7.065493,361.111360,368.188679,368.742941,0.554262,369.063997
2583,vehicle1,1488.508000,1488.336000,2059.304315,1,ok,21548,17440,1,0.091871,0.011190,0.000238,0.113479,7.746971,5.638914,0.000109,46.196740,18.189358,0.955208,329.460253,0.004438,7.322264,408.301032,415.627972,416.072093,0.444121,416.175154
2584,vehicle1,1488.696000,1488.537000,2060.118509,1,ok,21712,17625,1,0.197046,0.006218,0.000138,0.090317,12.379558,5.957908,0.000092,40.142406,13.463355,0.961494,354.641467,0.003025,8.705914,427.636597,436.345674,437.115853,0.770179,437.319117
2585,vehicle1,1488.888000,1488.735000,2060.884801,1,ok,21942,17813,1,0.105397,0.020529,0.000101,0.113326,9.045738,5.095822,0.000103,39.165356,15.268488,0.848444,335.192140,0.009744,8.062208,404.729417,412.801470,413.323942,0.522472,413.449868
2586,vehicle1,1489.127000,1488.938000,2061.749641,1,ok,22312,18089,1,0.219171,0.004566,0.000262,0.071246,14.747849,6.261314,0.000180,43.005812,17.831374,0.737074,371.375567,0.003965,7.160476,454.030416,461.195119,461.571974,0.376855,461.795711
2587,vehicle1,1489.329000,1489.134000,2062.530027,1,ok,22666,18347,1,0.197696,0.008626,0.000197,0.105478,14.287199,6.424749,0.000128,47.441887,17.875067,1.133926,372.809671,0.012221,10.129866,460.078105,470.220389,470.569332,0.348943,470.775654
2588,vehicle1,1489.527000,1489.336000,2063.297878,1,ok,23030,18707,1,0.094288,0.010850,0.000308,0.091084,10.888045,5.388346,0.000173,42.030581,17.164184,0.788901,366.167772,0.004080,9.879779,442.519086,452.403253,452.681801,0.278548,452.786939
2589,vehicle1,1489.718000,1489.535000,2064.048461,1,ok,23308,19031,1,0.188233,0.006418,0.000306,0.066804,9.319357,4.212756,0.000106,39.507819,13.921660,0.950756,339.108276,0.004999,6.462581,407.087534,413.555420,414.004686,0.449266,414.199337
2590,vehicle1,1489.896000,1489.737000,2064.813587,1,ok,23657,19416,1,0.215146,0.011494,0.000232,0.102665,8.299716,4.103371,0.000105,40.357793,14.146871,0.860340,326.734859,0.003236,6.948911,394.605720,401.558099,401.853456,0.295357,402.080096
2591,vehicle1,1490.084000,1489.937000,2065.599249,1,ok,23936,19754,1,0.223160,0.008327,0.000198,0.102343,10.217781,5.065784,0.000220,42.106763,20.878904,0.778626,316.598896,0.004530,7.662254,395.749317,403.416299,403.805317,0.389018,404.036804
2592,vehicle1,1490.281000,1490.133000,2066.377266,1,ok,24064,19954,1,0.174673,0.005729,0.000139,0.092531,11.903384,5.070166,0.000120,43.800680,16.378839,0.879876,310.753172,0.004278,7.241878,388.878768,396.125063,396.770307,0.645244,396.950709
2593,vehicle1,1490.449000,1490.332000,2067.128327,1,ok,23945,19886,1,0.211870,0.007041,0.000197,0.102201,11.101985,3.866784,0.000190,40.966452,12.385464,0.925978,275.789187,0.011405,7.955608,345.138241,353.105451,353.364661,0.259210,353.583572
2594,vehicle1,1490.653000,1490.535000,2067.857279,1,ok,24352,20284,1,0.226677,0.007159,0.000285,0.101222,14.953061,3.941430,0.000086,44.482015,16.504623,0.716817,300.008301,0.005158,6.648051,380.707555,387.361049,387.692477,0.331428,387.926313
2595,vehicle1,1490.850000,1490.738000,2068.540338,1,ok,24531,20664,1,0.122218,0.005082,0.000274,0.061720,12.600633,12.078271,0.000282,38.931361,15.309703,0.718796,284.038288,0.003608,7.500219,363.739054,371.243155,371.524390,0.281235,371.651690
2596,vehicle1,1491.146000,1491.040000,2069.516402,1,ok,24741,20897,1,0.193804,0.005675,0.000332,0.064585,10.196718,4.073955,0.000204,38.684187,14.407222,0.839179,271.238287,0.004018,6.770322,339.504337,346.279009,346.625142,0.346133,346.824621
2597,vehicle1,1491.349000,1491.239000,2070.296163,1,ok,24914,21008,1,0.120612,3.573724,0.000254,0.065314,8.180980,4.430966,0.000106,35.733550,13.850114,0.956859,256.921889,0.003139,7.275622,320.139778,327.418793,327.775095,0.356302,331.469431
2598,vehicle1,1491.544000,1491.439000,2071.083010,1,ok,25183,21256,1,0.106963,0.008458,0.000452,0.097904,11.463881,3.777504,0.000108,34.071394,13.461819,0.945431,268.335422,0.013175,6.614066,332.153463,338.781156,339.164823,0.383667,339.280244
2599,vehicle1,1491.746000,1491.634000,2071.840528,1,ok,25383,21452,1,0.155026,0.010947,0.000137,0.080678,13.672047,4.173217,0.000150,37.684437,16.239213,0.693090,260.500781,0.005008,8.139816,333.043613,341.188574,341.682037,0.493463,341.848010
2600,vehicle1,1491.940000,1491.838000,2072.641865,1,ok,25567,21672,1,0.087787,0.007438,0.000320,0.115816,9.780237,4.537902,0.000167,41.062285,13.538758,0.738201,278.164868,0.004510,6.482934,347.938234,354.425998,354.735184,0.309186,354.830409
2601,vehicle1,1492.146000,1492.038000,2073.465168,1,ok,25793,21952,1,0.219200,0.027147,0.000194,0.132921,9.021949,3.548147,0.000109,34.423653,13.260579,0.737837,275.605960,0.012351,7.426106,336.731155,344.169806,344.492100,0.322294,344.738447
2602,vehicle1,1492.346000,1492.239000,2074.227391,1,ok,25888,22107,1,0.097787,0.005406,0.000313,0.079387,6.907046,4.365037,0.000117,33.432126,13.927559,0.699564,254.393068,0.004033,7.213780,313.803904,321.022030,321.407645,0.385615,321.510838
2603,vehicle1,1492.546000,1492.437000,2075.025635,1,ok,25983,22224,1,0.131875,0.008159,0.000311,0.164160,9.084931,3.592583,0.000127,32.082588,13.730010,0.749297,262.616656,0.026858,7.078317,322.020352,329.125838,329.714522,0.588684,329.854556
2604,vehicle1,1492.748000,1492.637000,2075.821901,1,ok,25954,22198,1,0.198410,0.862550,0.000246,0.097563,6.937353,3.229638,0.000226,32.065338,12.958888,0.711995,262.135607,0.003557,7.195187,318.136608,325.335598,325.692591,0.356993,326.753551
2605,vehicle1,1492.944000,1492.840000,2076.618729,1,ok,25868,22141,1,0.151449,0.007420,0.000204,0.088806,9.726425,4.222993,0.000256,36.525840,17.133501,0.706817,280.559362,0.005455,6.619515,348.964000,355.589174,355.900996,0.311822,356.059865
2606,vehicle1,1493.163000,1493.036000,2077.431870,1,ok,25751,22044,1,0.094606,0.008342,0.000606,0.094882,9.476625,4.434972,0.000075,33.621162,13.446473,0.874803,274.715189,0.011192,10.031867,336.664181,346.707846,347.195880,0.488034,347.298828
2607,vehicle1,1493.412000,1493.242000,2078.193851,1,ok,25695,22019,1,0.274207,0.007825,0.000204,0.119693,13.595895,5.098485,0.000112,40.775768,14.472279,0.706114,271.800809,0.003082,10.175466,346.569155,356.747907,357.424950,0.677043,357.706982
2608,vehicle1,1493.546000,1493.439000,2078.878657,1,ok,25679,22020,1,0.247267,0.009635,0.000307,0.110697,6.838102,4.156602,0.000078,31.340000,16.058037,0.766392,270.287027,0.012516,6.423374,329.556935,335.993132,336.290980,0.297848,336.547882
2609,vehicle1,1493.742000,1493.637000,2079.611375,1,ok,25576,21938,1,0.108858,0.005559,0.000374,0.073475,6.225901,3.213304,0.000077,31.772233,14.996362,0.926783,240.690374,0.004020,7.869021,297.898509,305.771924,306.143124,0.371200,306.257541
2610,vehicle1,1493.948000,1493.840000,2080.412747,1,ok,25431,21805,1,0.125788,0.009988,0.000374,0.099276,8.275913,3.616391,0.000087,32.357924,15.207839,0.907284,279.934770,0.003897,7.325415,340.399484,347.729170,348.058336,0.329166,348.194112
2611,vehicle1,1494.146000,1494.039000,2081.209253,1,ok,25252,21616,1,0.145654,0.007012,0.000368,0.100880,9.625740,4.076426,0.000234,37.217872,14.817298,0.706806,268.624245,0.004653,6.316918,335.169501,341.491440,341.766537,0.275097,341.919203
2612,vehicle1,1494.346000,1494.240000,2082.019959,1,ok,25193,21541,1,0.375424,0.008349,0.000441,0.069423,9.548958,4.215332,0.000131,34.813011,16.251276,0.825194,271.737835,0.008998,6.772444,337.461160,344.243043,344.538168,0.295125,344.921941
2613,vehicle1,1494.547000,1494.439000,2082.770696,1,ok,25220,21558,1,0.173263,0.007685,0.000425,0.100034,9.206795,3.719618,0.000225,30.465703,15.033583,0.709258,278.492798,0.004527,8.817289,337.728014,346.550255,347.011911,0.461656,347.192859
2614,vehicle1,1494.831000,1494.642000,2083.527022,1,ok,25211,21545,1,0.198538,0.006555,0.000291,0.099677,8.526679,3.489963,0.000098,31.189090,12.707446,0.702555,265.293495,0.017894,10.472430,322.009003,332.499618,332.944497,0.444879,333.149590
2615,vehicle1,1495.045000,1494.939000,2084.570469,1,ok,25069,21363,1,0.243747,0.010428,0.000618,0.107295,20.909061,4.239677,0.000104,41.268109,17.775904,0.703125,290.534308,0.004360,6.778287,375.537583,382.320848,382.651430,0.330582,382.905605
2616,vehicle1,1495.244000,1495.138000,2085.350505,1,ok,24998,21307,1,0.104642,0.011585,0.000452,0.114620,14.395357,3.268081,0.000098,41.380493,16.800614,0.784289,279.515473,0.004328,6.164278,356.259025,362.428083,362.852410,0.424327,362.968637
2617,vehicle1,1495.446000,1495.339000,2086.106742,1,ok,24884,21183,1,0.089389,0.006238,0.000296,0.103570,9.554348,3.833445,0.000096,36.512907,14.742442,0.813592,264.360652,0.008504,6.891412,329.921052,336.821264,337.323143,0.501879,337.418770
2618,vehicle1,1495.646000,1495.540000,2086.911936,1,ok,24700,21055,1,0.109130,0.007130,0.000247,0.099326,13.370609,3.740518,0.000200,38.716065,14.146106,0.874013,290.499764,0.006087,7.263738,361.446601,368.716673,369.408111,0.691438,369.524371
2619,vehicle1,1495.851000,1495.738000,2087.698176,1,ok,24496,20868,1,0.082582,0.006199,0.000259,0.060459,6.744809,4.753598,0.000111,35.962851,12.702871,0.705877,279.689014,0.014405,7.758405,340.619590,348.392659,348.768453,0.375794,348.857234
2620,vehicle1,1496.067000,1495.939000,2088.485315,1,ok,24300,20710,1,0.112321,0.009688,0.000220,0.081673,14.419511,3.756142,0.000090,36.086247,15.516998,0.711825,303.487752,0.010795,11.445649,374.060238,385.516902,386.070700,0.553798,386.192709
2621,vehicle1,1496.346000,1496.238000,2089.433759,1,ok,24050,20480,1,0.195412,0.005436,0.000479,0.066708,6.979596,3.748408,0.000175,30.035255,15.166865,0.842957,299.283936,0.004169,6.212604,356.123900,362.341152,362.749761,0.408609,362.950609
2622,vehicle1,1496.546000,1496.441000,2090.201217,1,ok,23734,20226,1,0.193142,0.009432,0.000251,0.099604,7.043389,2.682180,0.000087,29.533367,11.099597,0.705427,283.292938,0.003727,6.554575,334.456589,341.015142,341.281618,0.266476,341.484192
2623,vehicle1,1496.746000,1496.639000,2090.984554,1,ok,23377,19921,1,0.114140,0.007831,0.000251,0.066526,5.723122,2.653275,0.000084,26.260495,12.821531,0.933452,259.417436,0.004273,6.400599,307.875921,314.281044,314.946129,0.665085,315.068100
2624,vehicle1,1496.946000,1496.840000,2091.775093,1,ok,23165,19726,1,0.216663,0.006641,0.000391,0.092525,7.323460,3.582429,0.000183,29.803668,11.608511,0.747485,276.658793,0.013148,6.992152,329.817054,336.822745,337.184560,0.361815,337.407864
2625,vehicle1,1497.144000,1497.039000,2092.546506,1,ok,22989,19559,1,0.194794,0.008146,0.000418,0.092482,8.141664,3.529669,0.000116,31.626262,11.581505,0.753311,280.400414,0.004071,7.517461,336.125423,343.647373,344.057949,0.410576,344.260889
2626,vehicle1,1497.342000,1497.239000,2093.331694,1,ok,22707,19264,1,0.209237,0.006128,0.000204,0.062103,5.942581,2.691655,0.000080,29.548236,12.119865,0.766388,272.258974,0.005576,7.708715,323.389882,331.104377,331.464544,0.360167,331.679909
2627,vehicle1,1497.545000,1497.438000,2094.115618,1,ok,22595,19107,1,0.094136,0.006230,0.000320,0.057751,5.939313,2.436995,0.000199,28.673337,12.147114,1.253589,258.820955,0.016364,6.648044,309.329253,315.993981,316.532857,0.538876,316.633223
2628,vehicle1,1497.804000,1497.641000,2094.909277,1,ok,22593,19000,1,0.106984,0.006014,0.000259,0.091164,6.261631,3.094534,0.000151,29.425520,14.353747,0.710689,269.131051,0.003655,8.241681,323.068487,331.314082,331.672523,0.358441,331.785521
2629,vehicle1,1498.147000,1498.039000,2096.148187,1,ok,22578,18785,1,0.103493,0.005017,0.000438,0.059584,6.731212,2.282917,0.000151,26.481685,11.407532,0.738759,248.386980,0.011765,6.637129,296.088820,302.738152,303.005642,0.267490,303.114152
2630,vehicle1,1498.347000,1498.235000,2096.947708,1,ok,22460,18456,1,0.170004,0.005987,0.000201,0.069207,7.508973,3.040224,0.000105,25.463983,11.871243,0.750682,273.265761,0.004719,6.841582,321.970178,328.816680,329.166214,0.349534,329.342205
2631,vehicle1,1498.545000,1498.439000,2097.705112,1,ok,22306,18162,1,0.100949,0.005384,0.000289,0.053752,6.119438,3.035596,0.000164,28.880411,10.411038,0.723914,274.675438,0.004980,6.840903,323.899751,330.745923,331.234829,0.488906,331.341162
2632,vehicle1,1498.748000,1498.638000,2098.497889,1,ok,22255,18034,1,0.081201,0.006922,0.000315,0.099100,9.507600,3.244009,0.000120,30.187960,11.716407,0.720403,278.397348,0.007405,8.088185,333.872947,341.968852,342.487004,0.518152,342.575127
2633,vehicle1,1498.950000,1498.841000,2099.286985,1,ok,22102,17846,1,0.166370,0.006077,0.000153,0.069936,9.058756,2.346442,0.000108,33.672239,11.430750,0.763653,281.013824,0.003766,6.889510,338.355708,345.249137,345.541693,0.292556,345.714140
