record_type,stamp_sec,cycle,vehicle_id,vehicle,cell_x,cell_y,slope,roughness,step,coarse_cost,n_points,interpolated,pose_status,status,roll_deg,pitch_deg,contact_points,stable,final_cost,success_count,collision_count,failure_count,skipped_cells
cell,4.202,6,2,tracked car,-2.75,6.25,1.0386405,0.616951466,2.39334726,1,234,0,1,collision,0,0,12,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,4.25,1.0981878,0.235118553,2.39666414,1,318,0,1,collision,0,0,7,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,4.25,1.0981878,0.235118553,2.39666414,1,318,0,1,collision,0,0,8,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,3.75,1.13654578,0.00354818301,2.26160955,1,366,0,1,collision,0,0,6,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,3.75,1.13654578,0.00354818301,2.26160955,1,366,0,1,collision,0,0,9,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,3.25,1.11373484,0.00453479355,2.20365715,1,378,0,1,collision,0,0,6,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,3.25,1.11373484,0.00453479355,2.20365715,1,378,0,1,collision,0,0,6,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,2.75,1.08883154,0.00959347282,2.05743647,1,378,0,1,collision,0,0,4,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,2.75,1.08883154,0.00959347282,2.05743647,1,378,0,1,collision,0,0,4,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,2.25,1.05846035,0.00717811286,1.91124249,1,396,0,1,collision,0,0,3,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,2.25,1.05846035,0.00717811286,1.91124249,1,396,0,1,collision,0,0,3,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,1.75,1.0258435,0.00814876612,1.82787919,1,402,0,1,collision,0,0,2,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,1.75,1.0258435,0.00814876612,1.82787919,1,402,0,1,collision,0,0,2,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,1.25,0.998907864,0.0075154677,1.68304896,1,420,0,1,collision,0,0,4,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,1.25,0.998907864,0.0075154677,1.68304896,1,420,0,1,collision,0,0,4,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,0.75,0.974844396,0.00136192294,1.62862432,1,408,0,1,collision,0,0,2,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,0.75,0.974844396,0.00136192294,1.62862432,1,408,0,1,collision,0,0,2,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,0.25,0.96573168,0.000308157847,1.59863973,1,384,0,1,collision,0,0,11,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,0.25,0.96573168,0.000308157847,1.59863973,1,384,0,1,collision,0,0,10,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,-0.25,0.965823889,0.000292748329,1.59804761,1,384,0,1,collision,0,0,11,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,-0.25,0.965823889,0.000292748329,1.59804761,1,384,0,1,collision,0,0,10,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,-0.75,0.975142241,0.00146914029,1.62950253,1,408,0,1,collision,0,0,3,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,-0.75,0.975142241,0.00146914029,1.62950253,1,408,0,1,collision,0,0,2,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,-1.25,0.998037636,0.00652347365,1.68552816,1,420,0,1,collision,0,0,3,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,-1.25,0.998037636,0.00652347365,1.68552816,1,420,0,1,collision,0,0,3,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,-1.75,1.02527487,0.00790914427,1.81703186,1,396,0,1,collision,0,0,1,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,-1.75,1.02527487,0.00790914427,1.81703186,1,396,0,1,collision,0,0,4,0,1,,,,
cell,4.202,6,1,wheeled car,-2.75,-2.25,1.00373209,1.05229771,1.91364551,1,396,0,1,collision,0,0,4,0,1,,,,
cell,4.202,6,2,tracked car,-2.75,-2.25,1.00373209,1.05229771,1.91364551,1,396,0,1,collision,0,0,3,0,1,,,,
summary,4.202,6,1,wheeled car,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76,83,6,7695
summary,4.202,6,2,tracked car,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74,74,17,7695
cell,4.402,7,1,wheeled car,19.75,2.75,0.850898862,0.06919498,nan,nan,0,0,1,collision,0,0,8,0,1,,,,
cell,4.402,7,2,tracked car,19.75,2.75,0.850898862,0.06919498,nan,nan,0,0,1,collision,0,0,5,0,1,,,,
cell,4.402,7,1,wheeled car,19.75,2.25,0.302036434,0.440892249,0.0122101605,0.251712948,0,1,0,failure_keep_coarse,20.3394294,-0.964955655,3,0,0.251712948,,,,
cell,4.402,7,2,tracked car,19.75,2.25,0.302036434,0.440892249,0.0122101605,0.251712948,0,1,1,collision,0,0,4,0,1,,,,
cell,4.402,7,1,wheeled car,19.25,2.75,0.887672484,0.494812846,1.68823647,1,0,1,1,collision,0,0,8,0,1,,,,
cell,4.402,7,2,tracked car,19.25,2.75,0.887672484,0.494812846,1.68823647,1,0,1,1,collision,0,0,5,0,1,,,,
cell,4.402,7,1,wheeled car,18.75,3.25,1.08987868,0.121949881,2.55864382,1,77,0,1,collision,0,0,2,0,1,,,,
cell,4.402,7,2,tracked car,18.75,3.25,1.08987868,0.121949881,2.55864382,1,77,0,1,collision,0,0,3,0,1,,,,
cell,4.402,7,1,wheeled car,18.75,2.75,0.851676524,0.853966057,2.55864382,1,42,0,2,success,36.9368551,-7.82263894,5,1,0.630377293,,,,
cell,4.402,7,2,tracked car,18.75,2.75,0.851676524,0.853966057,2.55864382,1,42,0,1,collision,0,0,3,0,1,,,,
cell,4.402,7,1,wheeled car,18.25,3.25,1.058339,0.603072166,1.62464797,1,106,0,1,collision,0,0,4,0,1,,,,
cell,4.402,7,2,tracked car,18.25,3.25,1.058339,0.603072166,1.62464797,1,106,0,2,success,0.0206995319,-14.3424575,6,1,0.239385948,,,,
cell,4.402,7,1,wheeled car,18.25,2.75,0.826234162,1.14560366,1.62464797,1,14,0,1,collision,0,0,3,0,1,,,,
cell,4.402,7,2,tracked car,18.25,2.75,0.826234162,1.14560366,1.62464797,1,14,0,1,collision,0,0,5,0,1,,,,
cell,4.402,7,1,wheeled car,17.75,2.75,0.655638993,0.55690676,0.801288724,0.671278179,0,1,1,collision,0,0,2,0,1,,,,
cell,4.402,7,2,tracked car,17.75,2.75,0.655638993,0.55690676,0.801288724,0.671278179,0,1,1,collision,0,0,3,0,1,,,,
cell,4.402,7,1,wheeled car,13.25,8.25,0.537757754,0.000529606768,nan,nan,0,0,2,success,21.9132924,0.21535546,10,1,0.368810803,,,,
cell,4.402,7,2,tracked car,13.25,8.25,0.537757754,0.000529606768,nan,nan,0,0,2,success,26.899616,6.31775828,7,1,0.553622901,,,,
cell,4.402,7,1,wheeled car,12.75,8.25,0.5324651,0.000970484689,0.683287621,0.405574411,0,1,2,success,24.9585598,-0.972448252,9,1,0.432183474,,,,
cell,4.402,7,2,tracked car,12.75,8.25,0.5324651,0.000970484689,0.683287621,0.405574411,0,1,1,collision,0,0,11,0,1,,,,
cell,4.402,7,1,wheeled car,12.25,8.25,0.526004374,0.000615987286,nan,nan,0,0,2,success,24.3074669,0.516803098,9,1,0.413737833,,,,
cell,4.402,7,2,tracked car,12.25,8.25,0.526004374,0.000615987286,nan,nan,0,0,1,collision,0,0,8,0,1,,,,
cell,4.402,7,1,wheeled car,11.25,-2.25,0.842978477,0.652746081,1.25632644,1,0,1,2,success,-42.5213734,-4.17060448,4,1,0.569510102,,,,
cell,4.402,7,2,tracked car,11.25,-2.25,0.842978477,0.652746081,1.25632644,1,0,1,1,collision,0,0,5,0,1,,,,
cell,4.402,7,1,wheeled car,10.75,8.25,0.49279806,0.000820106652,nan,nan,0,0,2,success,17.7622473,-2.43032493,7,1,0.336542875,,,,
cell,4.402,7,2,tracked car,10.75,8.25,0.49279806,0.000820106652,nan,nan,0,0,1,collision,0,0,10,0,1,,,,
cell,4.402,7,1,wheeled car,10.75,6.75,0.433144629,0.000454265333,nan,nan,0,0,2,success,15.5872772,0.793253121,8,1,0.273008853,,,,
cell,4.402,7,2,tracked car,10.75,6.75,0.433144629,0.000454265333,nan,nan,0,0,1,collision,0,0,13,0,1,,,,
cell,4.402,7,1,wheeled car,10.75,-2.25,0.887419105,0.776010931,2.12731981,1,42,0,1,collision,0,0,4,0,1,,,,
cell,4.402,7,2,tracked car,10.75,-2.25,0.887419105,0.776010931,2.12731981,1,42,0,1,collision,0,0,4,0,1,,,,
cell,4.402,7,1,wheeled car,10.75,-2.75,1.01722527,0.699416518,2.12731981,1,161,0,1,collision,0,0,4,0,1,,,,
cell,4.402,7,2,tracked car,10.75,-2.75,1.01722527,0.699416518,2.12731981,1,161,0,2,success,-0.0162275975,-1.94490191,9,1,0.0326854922,,,,
cell,4.402,7,1,wheeled car,10.25,8.25,0.482453912,0.000654924079,0.613580585,0.365563154,0,1,2,success,20.0248283,-1.92100684,11,1,0.365763932,,,,
cell,4.402,7,2,tracked car,10.25,8.25,0.482453912,0.000654924079,0.613580585,0.365563154,0,1,1,collision,0,0,10,0,1,,,,
cell,4.402,7,1,wheeled car,10.25,6.75,0.428102314,0.000580393826,0.532566309,0.320416331,0,1,2,success,15.4419152,-0.156239741,9,1,0.259969234,,,,
cell,4.402,7,2,tracked car,10.25,6.75,0.428102314,0.000580393826,0.532566309,0.320416331,0,1,1,collision,0,0,13,0,1,,,,
cell,4.402,7,1,wheeled car,10.25,-2.25,0.819705009,0.642886758,1.12053657,1,0,1,1,collision,0,0,1,0,1,,,,
cell,4.402,7,2,tracked car,10.25,-2.25,0.819705009,0.642886758,1.12053657,1,0,1,1,collision,0,0,5,0,1,,,,
cell,4.402,7,1,wheeled car,9.75,8.25,0.478155345,0.000374459574,0.601136684,0.359888822,0,1,2,success,19.2971476,-1.68486198,10,1,0.349700153,,,,
cell,4.402,7,2,tracked car,9.75,8.25,0.478155345,0.000374459574,0.601136684,0.359888822,0,1,1,collision,0,0,11,0,1,,,,
cell,4.402,7,1,wheeled car,9.75,7.25,0.301401496,0.420649588,0.522874773,0.414975286,7,0,0,failure_keep_coarse,17.0678874,-4.54982452,3,0,0.414975286,,,,
cell,4.402,7,2,tracked car,9.75,7.25,0.301401496,0.420649588,0.522874773,0.414975286,7,0,1,collision,0,0,26,0,1,,,,
cell,4.402,7,1,wheeled car,9.75,6.75,0.430712014,0.186813459,0.522874773,0.38013342,0,1,2,success,14.8959727,-0.732281852,9,1,0.260470897,,,,
cell,4.402,7,2,tracked car,9.75,6.75,0.430712014,0.186813459,0.522874773,0.38013342,0,1,2,success,27.7640514,-5.43493867,6,1,0.553316474,,,,
cell,4.402,7,1,wheeled car,9.25,8.75,0.391654134,0.389405936,0.0192242861,0.266761452,0,1,2,success,17.5963892,-7.35850855,3,1,0.415914953,,,,
cell,4.402,7,2,tracked car,9.25,8.75,0.391654134,0.389405936,0.0192242861,0.266761452,0,1,2,success,26.1958447,-10.6896385,4,1,0.614758074,,,,
cell,4.402,7,1,wheeled car,9.25,8.25,0.462189227,0.24031201,nan,nan,0,0,2,success,19.2120858,-1.3008265,10,1,0.341881871,,,,
cell,4.402,7,2,tracked car,9.25,8.25,0.462189227,0.24031201,nan,nan,0,0,2,success,23.5581624,-5.78871163,6,1,0.489114553,,,,
cell,4.402,7,1,wheeled car,9.25,7.25,0.377095848,0.323076874,1.01221859,1,0,1,0,failure_keep_coarse,18.737798,-7.83271329,2,0,1,,,,
cell,4.402,7,2,tracked car,9.25,7.25,0.377095848,0.323076874,1.01221859,1,0,1,2,success,27.2538304,-9.78910489,5,1,0.617382228,,,,
cell,4.402,7,1,wheeled car,9.25,6.75,0.382648408,0.32714197,1.01221859,1,0,1,2,success,14.4875583,-0.689754265,8,1,0.252955198,,,,
cell,4.402,7,2,tracked car,9.25,6.75,0.382648408,0.32714197,1.01221859,1,0,1,2,success,20.3353288,-4.3499121,7,1,0.411420673,,,,
cell,4.402,7,1,wheeled car,8.75,10.75,0.455542594,1.03201628,0.0146055222,1,7,0,1,collision,0,0,6,0,1,,,,
cell,4.402,7,2,tracked car,8.75,10.75,0.455542594,1.03201628,0.0146055222,1,7,0,2,success,-1.2726607,0.917486279,15,1,0.0365024507,,,,
cell,4.402,7,1,wheeled car,8.75,10.25,0.571465492,0.427347183,nan,nan,0,0,1,collision,0,0,1,0,1,,,,
cell,4.402,7,2,tracked car,8.75,10.25,0.571465492,0.427347183,nan,nan,0,0,2,success,35.990294,-17.3220011,5,1,0.788700044,,,,
cell,4.402,7,1,wheeled car,8.75,8.75,0.451287955,0.247459769,nan,nan,0,0,2,success,16.843021,-8.05463411,4,1,0.414960921,,,,
cell,4.402,7,2,tracked car,8.75,8.75,0.451287955,0.247459769,nan,nan,0,0,2,success,27.2585989,-12.0703624,5,1,0.655482709,,,,
cell,4.402,7,1,wheeled car,8.75,8.25,0.39242965,0.390835166,0.00536076725,0.262875199,0,1,2,success,20.0540086,-0.822532267,9,1,0.347942352,,,,
cell,4.402,7,2,tracked car,8.75,8.25,0.39242965,0.390835166,0.00536076725,0.262875199,0,1,2,success,25.0152533,-6.50551905,5,1,0.52534622,,,,
cell,4.402,7,1,wheeled car,8.75,7.25,0.414025635,0.207224518,0.511752427,0.377667516,0,1,2,success,17.4330706,-7.91389885,5,1,0.422449499,,,,
cell,4.402,7,2,tracked car,8.75,7.25,0.414025635,0.207224518,0.511752427,0.377667516,0,1,2,success,28.0814727,-11.7577922,6,1,0.663987756,,,,
cell,4.402,7,1,wheeled car,8.25,11.25,0.316745549,1.31771302,0.0161105394,1,32,0,1,collision,0,0,3,0,1,,,,
cell,4.402,7,2,tracked car,8.25,11.25,0.316745549,1.31771302,0.0161105394,1,32,0,2,success,-1.11309064,2.00119183,14,1,0.0519047081,,,,
cell,4.402,7,1,wheeled car,8.25,10.75,0.589878142,0.948840916,1.44647861,1,0,1,1,collision,0,0,3,0,1,,,,
cell,4.402,7,2,tracked car,8.25,10.75,0.589878142,0.948840916,1.44647861,1,0,1,1,collision,0,0,6,0,1,,,,
cell,4.402,7,1,wheeled car,8.25,10.25,0.525462508,1.04394138,1.44647861,1,0,1,2,success,23.4096927,-0.448527441,10,1,0.39763701,,,,
cell,4.402,7,2,tracked car,8.25,10.25,0.525462508,1.04394138,1.44647861,1,0,1,2,success,21.0329766,-12.1803081,5,1,0.553554773,,,,
cell,4.402,7,1,wheeled car,8.25,9.25,0.337699592,0.644346535,0.578445911,0.520164013,14,0,2,success,14.399661,-13.2137198,4,1,0.460223019,,,,
cell,4.402,7,2,tracked car,8.25,9.25,0.337699592,0.644346535,0.578445911,0.520164013,14,0,2,success,-0.69577973,1.16486352,14,1,0.0310107209,,,,
cell,4.402,7,1,wheeled car,8.25,8.75,0.477055997,0.255123258,0.587270141,0.439816475,0,1,1,collision,0,0,11,0,1,,,,
cell,4.402,7,2,tracked car,8.25,8.75,0.477055997,0.255123258,0.587270141,0.439816475,0,1,2,success,29.9076258,-14.4447378,4,1,0.739206076,,,,
cell,4.402,7,1,wheeled car,8.25,7.75,0.311300248,0.226436809,0.641581416,0.393106192,11,0,2,success,16.3912812,-14.39025,6,1,0.513025522,,,,
cell,4.402,7,2,tracked car,8.25,7.75,0.311300248,0.226436809,0.641581416,0.393106192,11,0,2,success,15.8445948,-7.62347493,6,1,0.391134501,,,,
cell,4.402,7,1,wheeled car,8.25,7.25,0.371631682,0.146039486,0.641581416,0.386417538,0,1,2,success,14.6959055,0.590617737,9,1,0.254775375,,,,
cell,4.402,7,2,tracked car,8.25,7.25,0.371631682,0.146039486,0.641581416,0.386417538,0,1,2,success,13.6555218,-11.455678,5,1,0.418520004,,,,
cell,4.402,7,1,wheeled car,8.25,5.75,0.304424196,0.117475852,nan,nan,0,0,2,success,10.7764723,0.24003289,6,1,0.183608413,,,,
cell,4.402,7,2,tracked car,8.25,5.75,0.304424196,0.117475852,nan,nan,0,0,2,success,10.815205,-4.82766365,5,1,0.260714471,,,,
cell,4.402,7,1,wheeled car,7.75,11.75,0.373478979,1.1469692,0.0343880057,1,21,0,2,success,14.2877242,-13.5583742,4,1,0.464101642,,,,
cell,4.402,7,2,tracked car,7.75,11.75,0.373478979,1.1469692,0.0343880057,1,21,0,2,success,12.5765512,-6.46244898,5,1,0.317316681,,,,
cell,4.402,7,1,wheeled car,7.75,11.25,0.587086499,0.956541181,1.45921302,1,0,1,2,success,23.6750751,-23.8458648,4,1,0.792015672,,,,
cell,4.402,7,2,tracked car,7.75,11.25,0.587086499,0.956541181,1.45921302,1,0,1,1,collision,0,0,5,0,1,,,,
cell,4.402,7,1,wheeled car,7.75,10.75,0.584327519,1.13222146,1.45921302,1,0,1,1,collision,0,0,4,0,1,,,,
cell,4.402,7,2,tracked car,7.75,10.75,0.584327519,1.13222146,1.45921302,1,0,1,1,collision,0,0,12,0,1,,,,
cell,4.402,7,1,wheeled car,7.75,10.25,0.317297399,1.29466462,0.00575780869,1,21,0,2,success,24.6813736,-1.34754103,9,1,0.433815241,,,,
cell,4.402,7,2,tracked car,7.75,10.25,0.317297399,1.29466462,0.00575780869,1,21,0,2,success,18.2475615,-15.7299421,4,1,0.566291749,,,,
cell,4.402,7,1,wheeled car,7.75,9.25,0.472710639,0.617187679,1.16276848,1,0,1,2,success,19.8090362,-10.9977306,5,1,0.513446093,,,,
cell,4.402,7,2,tracked car,7.75,9.25,0.472710639,0.617187679,1.16276848,1,0,1,2,success,30.8051108,-14.535961,5,1,0.742265999,,,,
cell,4.402,7,1,wheeled car,7.75,8.75,0.416849166,0.713763297,1.1599654,1,0,1,2,success,19.1870003,-0.652051945,10,1,0.330650866,,,,
cell,4.402,7,2,tracked car,7.75,8.75,0.416849166,0.713763297,1.1599654,1,0,1,1,collision,0,0,6,0,1,,,,
cell,4.402,7,1,wheeled car,7.75,7.75,0.370638639,0.153348029,0.633692265,0.385892957,0,1,2,success,17.3393149,-7.99424388,5,1,0.422225982,,,,
cell,4.402,7,2,tracked car,7.75,7.75,0.370638639,0.153348029,0.633692265,0.385892957,0,1,2,success,24.5564252,-12.317795,6,1,0.61457032,,,,
cell,4.402,7,1,wheeled car,7.75,7.25,0.300772846,0.245757639,0.633692265,0.393407583,7,0,2,success,15.5959843,-0.420144947,8,1,0.266935498,,,,
cell,4.402,7,2,tracked car,7.75,7.25,0.300772846,0.245757639,0.633692265,0.393407583,7,0,2,success,15.0352369,-8.20936562,5,1,0.387410045,,,,
cell,4.402,7,1,wheeled car,7.25,12.25,0.47166118,0.682446361,0.0349214673,0.396342993,0,1,1,collision,0,0,6,0,1,,,,
cell,4.402,7,2,tracked car,7.25,12.25,0.47166118,0.682446361,0.0349214673,0.396342993,0,1,1,collision,0,0,4,0,1,,,,
cell,4.402,7,1,wheeled car,7.25,11.75,0.580721736,0.599015832,nan,nan,0,0,1,collision,0,0,8,0,1,,,,
cell,4.402,7,2,tracked car,7.25,11.75,0.580721736,0.599015832,nan,nan,0,0,1,collision,0,0,8,0,1,,,,
cell,4.402,7,1,wheeled car,7.25,11.25,0.526841879,1.04681623,1.43912137,1,0,1,0,failure_keep_coarse,6.8895837,-19.0058919,3,0,1,,,,
cell,4.402,7,2,tracked car,7.25,11.25,0.526841879,1.04681623,1.43912137,1,0,1,1,collision,0,0,2,0,1,,,,
cell,4.402,7,1,wheeled car,7.25,10.75,0.318706751,1.29996991,0.014334023,1,7,0,1,collision,0,0,3,0,1,,,,
cell,4.402,7,2,tracked car,7.25,10.75,0.318706751,1.29996991,0.014334023,1,7,0,2,success,6.93182493,-19.3580599,6,1,0.438164741,,,,
cell,4.402,7,1,wheeled car,7.25,9.75,0.470215172,0.876624107,1.1591351,1,0,1,2,success,23.417674,-19.8832993,4,1,0.721682906,,,,
cell,4.402,7,2,tracked car,7.25,9.75,0.470215172,0.876624107,1.1591351,1,0,1,2,success,16.3931265,-10.5162466,4,1,0.448489547,,,,
cell,4.402,7,1,wheeled car,7.25,9.25,0.47037369,0.863270462,1.16276848,1,0,1,2,success,19.7968558,-9.83324296,4,1,0.493834972,,,,
cell,4.402,7,2,tracked car,7.25,9.25,0.47037369,0.863270462,1.16276848,1,0,1,1,collision,0,0,8,0,1,,,,
cell,4.402,7,1,wheeled car,7.25,8.75,0.335308522,0.70463258,0.00237740576,0.347439528,56,0,2,success,18.9241195,-9.46858178,6,1,0.473211676,,,,
cell,4.402,7,2,tracked car,7.25,8.75,0.335308522,0.70463258,0.00237740576,0.347439528,56,0,2,success,25.4212697,-9.43838058,4,1,0.580994189,,,,
cell,4.402,7,1,wheeled car,7.25,8.25,0.302783668,0.22103256,0.62329638,0.382370859,7,0,0,failure_keep_coarse,13.7697367,-13.5791143,4,0,0.382370859,,,,
cell,4.402,7,2,tracked car,7.25,8.25,0.302783668,0.22103256,0.62329638,0.382370859,7,0,1,collision,0,0,5,0,1,,,,
cell,4.402,7,1,wheeled car,7.25,7.75,0.357547641,0.173451975,0.62329638,0.384765357,0,1,2,success,16.1968977,-7.92065654,4,1,0.40195924,,,,
cell,4.402,7,2,tracked car,7.25,7.75,0.357547641,0.173451975,0.62329638,0.384765357,0,1,1,collision,0,0,8,0,1,,,,
cell,4.402,7,1,wheeled car,6.75,12.25,0.547986567,0.341551781,nan,nan,0,0,1,collision,0,0,4,0,1,,,,
cell,4.402,7,2,tracked car,6.75,12.25,0.547986567,0.341551781,nan,nan,0,0,2,success,2.58581552,-25.0727379,11,1,0.460975885,,,,
cell,4.402,7,1,wheeled car,6.75,11.75,0.442758173,0.81289041,0.0253756344,0.427008063,0,1,0,failure_keep_coarse,23.3404384,-2.29119644,2,0,0.427008063,,,,
cell,4.402,7,2,tracked car,6.75,11.75,0.442758173,0.81289041,0.0253756344,0.427008063,0,1,1,collision,0,0,3,0,1,,,,
cell,4.402,7,1,wheeled car,6.75,10.25,0.473161817,0.884023845,1.16846514,1,0,1,2,success,18.3828844,-19.0652819,5,1,0.62413609,,,,
cell,4.402,7,2,tracked car,6.75,10.25,0.473161817,0.884023845,1.16846514,1,0,1,2,success,13.1874256,-8.04032634,5,1,0.353795856,,,,
cell,4.402,7,1,wheeled car,6.75,9.75,0.471120328,0.865840912,1.16846514,1,0,1,1,collision,0,0,1,0,1,,,,
cell,4.402,7,2,tracked car,6.75,9.75,0.471120328,0.865840912,1.16846514,1,0,1,1,collision,0,0,2,0,1,,,,
cell,4.402,7,1,wheeled car,6.75,9.25,0.305086046,0.73342514,0.00216331333,0.346891493,35,0,1,collision,0,0,8,0,1,,,,
cell,4.402,7,2,tracked car,6.75,9.25,0.305086046,0.73342514,0.00216331333,0.346891493,35,0,2,success,5.63586222,-16.0521041,7,1,0.36146611,,,,
cell,4.402,7,1,wheeled car,6.75,8.25,0.367445886,0.177183837,0.466595262,0.337074995,0,1,1,collision,0,0,4,0,1,,,,
cell,4.402,7,2,tracked car,6.75,8.25,0.367445886,0.177183837,0.466595262,0.337074995,0,1,2,success,13.8853351,-14.9926609,4,1,0.481299937,,,,
cell,4.402,7,1,wheeled car,6.75,-2.25,0.888612628,0.710413992,1.21675062,1,0,1,2,success,-44.8704297,-0.467643804,5,1,0.507794082,,,,
cell,4.402,7,2,tracked car,6.75,-2.25,0.888612628,0.710413992,1.21675062,1,0,1,0,failure_keep_coarse,-28.1848615,-2.68718488,4,0,1,,,,
cell,4.402,7,1,wheeled car,6.25,11.25,0.316119671,0.754494429,0.589852035,0.553488731,28,0,2,success,19.9786767,-20.9096151,5,1,0.681471527,,,,
cell,4.402,7,2,tracked car,6.25,11.25,0.316119671,0.754494429,0.589852035,0.553488731,28,0,1,collision,0,0,3,0,1,,,,
cell,4.402,7,1,wheeled car,6.25,10.75,0.478981405,0.630642176,1.18859792,1,0,1,2,success,19.0052002,-19.0445924,4,1,0.634163201,,,,
cell,4.402,7,2,tracked car,6.25,10.75,0.478981405,0.630642176,1.18859792,1,0,1,1,collision,0,0,3,0,1,,,,
cell,4.402,7,1,wheeled car,6.25,10.25,0.476032108,0.877816439,1.18859792,1,0,1,1,collision,0,0,5,0,1,,,,
cell,4.402,7,2,tracked car,6.25,10.25,0.476032108,0.877816439,1.18859792,1,0,1,1,collision,0,0,4,0,1,,,,
cell,4.402,7,1,wheeled car,6.25,8.75,0.37701261,0.296652377,0.622312784,0.43199262,0,1,2,success,16.1588435,-13.6585867,4,1,0.496957183,,,,
cell,4.402,7,2,tracked car,6.25,8.75,0.37701261,0.296652377,0.622312784,0.43199262,0,1,2,success,24.1728472,-13.1983647,6,1,0.622853518,,,,
cell,4.402,7,1,wheeled car,6.25,-1.75,0.410988867,1.70446074,0.000857263803,1,49,0,1,collision,0,0,10,0,1,,,,
cell,4.402,7,2,tracked car,6.25,-1.75,0.410988867,1.70446074,0.000857263803,1,49,0,1,collision,0,0,7,0,1,,,,
cell,4.402,7,1,wheeled car,6.25,-2.25,0.911364973,0.728196442,2.42363691,1,56,0,1,collision,0,0,9,0,1,,,,
cell,4.402,7,2,tracked car,6.25,-2.25,0.911364973,0.728196442,2.42363691,1,56,0,0,failure_keep_coarse,-28.0342543,-1.61947691,8,0,1,,,,
cell,4.402,7,1,wheeled car,6.25,-2.75,1.0400908,0.609307408,2.42363691,1,280,0,1,collision,0,0,10,0,1,,,,
cell,4.402,7,2,tracked car,6.25,-2.75,1.0400908,0.609307408,2.42363691,1,280,0,2,success,-0.00291621249,-0.838587802,12,1,0.014025067,,,,
cell,4.402,7,1,wheeled car,5.75,12.25,0.376506448,0.827201724,0.0461307168,0.416612953,49,0,2,success,21.1307338,-19.6130308,5,1,0.679062724,,,,
cell,4.402,7,2,tracked car,5.75,12.25,0.376506448,0.827201724,0.0461307168,0.416612953,49,0,1,collision,0,0,3,0,1,,,,
cell,4.402,7,1,wheeled car,5.75,11.75,0.464329243,0.506606162,1.22274506,1,0,1,1,collision,0,0,5,0,1,,,,
cell,4.402,7,2,tracked car,5.75,11.75,0.464329243,0.506606162,1.22274506,1,0,1,1,collision,0,0,4,0,1,,,,
cell,4.402,7,1,wheeled car,5.75,11.25,0.514413297,0.449182272,0.643798113,0.535797894,0,1,1,collision,0,0,3,0,1,,,,
cell,4.402,7,2,tracked car,5.75,11.25,0.514413297,0.449182272,0.643798113,0.535797894,0,1,1,collision,0,0,8,0,1,,,,
cell,4.402,7,1,wheeled car,5.75,10.75,0.425746053,0.735518873,1.17664456,1,0,1,2,success,1.70304982,-19.1867977,4,1,0.348164111,,,,
cell,4.402,7,2,tracked car,5.75,10.75,0.425746053,0.735518873,1.17664456,1,0,1,1,collision,0,0,2,0,1,,,,
cell,4.402,7,1,wheeled car,5.75,9.25,0.380879581,0.487357944,0.943382263,0.603873312,0,1,2,success,15.2407733,-13.4665783,4,1,0.478455871,,,,
cell,4.402,7,2,tracked car,5.75,9.25,0.380879581,0.487357944,0.943382263,0.603873312,0,1,2,success,24.4409758,-13.1466523,6,1,0.626460493,,,,
cell,4.402,7,1,wheeled car,5.75,8.75,0.346839339,0.516310036,0.936234117,0.599794447,0,1,1,collision,0,0,4,0,1,,,,
cell,4.402,7,2,tracked car,5.75,8.75,0.346839339,0.516310036,0.936234117,0.599794447,0,1,0,failure_keep_coarse,11.1488522,-10.1623867,2,0,0.599794447,,,,
cell,4.402,7,1,wheeled car,5.75,-2.25,0.88497293,0.734013677,1.17280734,1,0,1,2,success,-43.8911031,-0.648353577,5,1,0.510805905,,,,
